,length,score
29561,280,2
29562,288,0
29563,1088,0
29564,836,1
29565,1008,8
29566,219,0
29567,187,0
29568,472,16
29569,874,1
29570,341,0
29571,309,3
29572,1374,3
29573,618,0
29574,376,3
29575,295,0
29576,249,3
29577,625,1
29578,408,0
29579,367,0
29580,592,0
29581,236,0
29582,138,0
29583,1760,2
29584,270,1
29585,1099,2
29586,1782,0
29587,2125,-1
29588,2010,0
29589,1302,0
29590,559,0
29591,1105,1
29592,694,2
29593,215,1
29594,2931,0
29595,503,2
29596,141,-1
29597,210,22
29598,277,10
29599,692,1
29600,101,1
29601,45,7
29602,1765,3
29603,1073,2
29604,975,3
29605,543,19
29606,1087,3
29607,539,0
29608,1274,1
29609,2181,1
29610,223,0
29611,2341,0
29612,161,0
29613,589,2
29614,1470,0
29615,433,0
29616,310,3
29617,1017,0
29618,1202,1
29619,465,0
29620,534,5
29621,133,0
29622,236,1
29623,1146,1
29624,706,0
29625,150,2
29626,302,3
29627,643,0
29628,562,1
29629,984,5
29630,699,1
29631,544,3
29632,105,-1
29633,579,13
29634,1817,7
29635,770,4
29636,334,1
29637,431,11
29638,870,7
29639,1023,1
29640,508,3
29641,336,0
29642,562,2
29643,1249,7
29644,1376,2
29645,1059,1
29646,296,0
29647,236,0
29648,932,5
29649,220,0
29650,427,4
29651,1418,1
29652,711,2
29653,1560,4
29654,310,0
29655,746,1
29656,508,0
29657,650,0
29658,971,0
29659,583,3
29660,1635,8
29661,127,1
29662,132,0
29663,253,1
29664,3027,0
29665,268,-1
29666,651,10
29667,288,0
29668,1285,0
29669,97,2
29670,445,1
29671,363,1
29672,248,0
29673,336,1
29674,144,5
29675,238,0
29676,463,0
29677,647,0
29678,728,0
29679,475,2
29680,1532,0
29681,1199,57
29682,304,0
29683,188,0
29684,1109,5
29685,719,1
29686,1650,2
29687,174,1
29688,244,-1
29689,1357,1
29690,939,31
29691,848,10
29692,331,1
29693,1094,0
29694,321,0
29695,593,1
29696,193,0
29697,770,0
29698,1079,5
29699,569,2
29700,997,2
29701,187,-4
29702,463,6
29703,347,1
29704,307,0
29705,2375,2
29706,734,6
29707,412,33
29708,269,2
29709,677,1
29710,260,0
29711,67,0
29712,2776,1
29713,218,15
29714,943,1
29715,224,0
29716,1258,2
29717,614,0
29718,2189,5
29719,283,1
29720,538,0
29721,183,7
29722,1878,0
29723,200,0
29724,671,0
29725,1589,3
29726,420,0
29727,338,2
29728,1437,1
29729,997,0
29730,387,2
29731,453,3
29732,1142,1
29733,741,2
29734,2513,2
29735,1869,0
29736,936,1
29737,305,1
29738,1220,10
29739,830,5
29740,387,0
29741,373,1
29742,822,0
29743,526,-1
29744,503,0
29745,467,0
29746,854,1
29747,764,1
29748,982,0
29749,357,2
29750,1064,0
29751,1396,0
29752,753,6
29753,307,4
29754,446,2
29755,703,0
29756,231,0
29757,998,1
29758,146,0
29759,475,2
29760,1002,0
29761,762,1
29762,520,2
29763,2259,8
29764,187,0
29765,1072,1
29766,1058,1
29767,124,2
29768,155,0
29769,724,1
29770,2082,29
29771,1187,1
29772,464,1
29773,941,0
29774,473,2
29775,554,0
29776,1667,2
29777,519,2
29778,1399,0
29779,301,3
29780,528,0
29781,135,12
29782,616,0
29783,1091,1
29784,449,1
29785,691,0
29786,1546,0
29787,347,11
29788,1734,2
29789,260,15
29790,1479,0
29791,886,1
29792,469,0
29793,260,2
29794,1392,0
29795,161,0
29796,1641,2
29797,726,0
29798,603,0
29799,414,0
29800,4439,8
29801,301,7
29802,475,0
29803,79,0
29804,1568,0
29805,733,0
29806,509,0
29807,1810,0
29808,482,1
29809,415,0
29810,2049,3
29811,842,1
29812,273,2
29813,213,0
29814,2450,7
29815,556,4
29816,1970,5
29817,2160,0
29818,349,0
29819,379,0
29820,183,1
29821,1183,2
29822,1143,0
29823,1237,1
29824,681,1
29825,780,12
29826,2843,0
29827,233,0
29828,763,0
29829,135,0
29830,2970,41
29831,420,1
29832,439,3
29833,829,1
29834,1297,3
29835,416,4
29836,680,1
29837,321,5
29838,801,0
29839,2755,11
29840,4690,1
29841,789,1
29842,1298,0
29843,2457,41
29844,565,2
29845,807,0
29846,281,1
29847,73,6
29848,407,1
29849,239,2
29850,398,0
29851,299,0
29852,1341,2
29853,65,0
29854,1784,0
29855,307,3
29856,280,1
29857,534,4
29858,1685,8
29859,281,2
29860,720,1
29861,437,3
29862,1975,0
29863,321,1
29864,276,0
29865,1556,0
29866,164,0
29867,445,1
29868,1215,6
29869,726,2
29870,1130,0
29871,247,0
29872,750,5
29873,561,1
29874,312,7
29875,969,2
29876,7498,6
29877,191,0
29878,692,0
29879,1138,0
29880,651,0
29881,301,0
29882,800,2
29883,762,0
29884,511,0
29885,1508,7
29886,460,0
29887,391,0
29888,894,1
29889,222,0
29890,3075,0
29891,308,0
29892,1476,3
29893,103,3
29894,2493,2
29895,1845,1
29896,339,0
29897,297,0
29898,548,2
29899,433,2
29900,301,0
29901,1210,0
29902,2282,3
29903,479,1
29904,943,0
29905,725,1
29906,156,1
29907,219,0
29908,133,0
29909,229,0
29910,379,0
29911,483,0
29912,357,0
29913,170,1
29914,144,0
29915,216,4
29916,391,0
29917,725,2
29918,126,1
29919,2549,2
29920,452,0
29921,366,0
29922,431,1
29923,351,1
29924,1289,2
29925,140,1
29926,452,1
29927,651,0
29928,1645,2
29929,350,-1
29930,1160,1
29931,87,1
29932,316,0
29933,630,2
29934,1130,2
29935,337,3
29936,595,1
29937,2089,0
29938,223,1
29939,392,3
29940,431,2
29941,720,0
29942,484,0
29943,60,0
29944,826,4
29945,634,8
29946,298,3
29947,828,0
29948,249,0
29949,660,1
29950,1446,0
29951,444,0
29952,183,1
29953,86,1
29954,347,0
29955,210,0
29956,76,0
29957,140,0
29958,208,0
29959,196,0
29960,164,16
29961,534,0
29962,539,1
29963,356,0
29964,2001,0
29965,739,0
29966,281,2
29967,236,1
29968,315,0
29969,554,0
29970,1936,0
29971,659,0
29972,1074,1
29973,477,1
29974,1647,0
29975,715,1
29976,1762,0
29977,573,0
29978,360,1
29979,1235,1
29980,404,1
29981,90,15
29982,367,0
29983,2105,2
29984,482,1
29985,308,0
29986,795,2
29987,404,3
29988,78,0
29989,2427,1
29990,177,-2
29991,478,1
29992,1006,0
29993,940,0
29994,1511,1
29995,111,1
29996,1669,0
29997,315,3
29998,133,0
29999,704,2
30000,1430,3
30001,450,0
30002,251,2
30003,627,30
30004,1079,0
30005,2134,1
30006,244,0
30007,197,1
30008,754,0
30009,183,0
30010,324,6
30011,258,1
30012,488,2
30013,355,0
30014,2019,1
30015,308,0
30016,401,0
30017,275,-1
30018,675,0
30019,745,1
30020,253,0
30021,491,1
30022,370,2
30023,660,3
30024,649,0
30025,247,2
30026,1117,0
30027,306,0
30028,2288,0
30029,763,4
30030,461,0
30031,350,1
30032,1316,2
30033,203,0
30034,1534,0
30035,515,0
30036,1763,0
30037,875,1
30038,304,4
30039,732,7
30040,460,1
30041,124,0
30042,591,0
30043,558,0
30044,450,4
30045,765,1
30046,389,0
30047,750,3
30048,1625,1
30049,198,0
30050,850,0
30051,885,0
30052,792,2
30053,362,1
30054,149,1
30055,997,1
30056,390,2
30057,2392,2
30058,470,2
30059,124,1
30060,825,2
30061,426,4
30062,673,1
30063,1840,3
30064,2699,0
30065,987,1
30066,196,0
30067,378,0
30068,2467,0
30069,1527,5
30070,147,4
30071,537,0
30072,734,-1
30073,1026,15
30074,1002,0
30075,2256,8
30076,952,3
30077,561,0
30078,229,1
30079,804,0
30080,519,0
30081,577,0
30082,1119,0
30083,317,2
30084,456,4
30085,458,1
30086,493,2
30087,506,0
30088,92,1
30089,424,3
30090,367,0
30091,500,3
30092,260,1
30093,426,2
30094,745,0
30095,545,4
30096,313,0
30097,1120,2
30098,395,16
30099,3245,1
30100,323,2
30101,386,7
30102,706,2
30103,1055,2
30104,164,0
30105,1050,3
30106,381,1
30107,872,0
30108,887,10
30109,469,0
30110,475,2
30111,226,1
30112,902,1
30113,1207,0
30114,3128,1
30115,472,7
30116,1823,1
30117,856,2
30118,457,0
30119,1964,7
30120,6560,1
30121,936,1
30122,604,0
30123,126,1
30124,483,0
30125,231,1
30126,313,0
30127,341,10
30128,2636,1
30129,85,3
30130,620,13
30131,609,2
30132,357,2
30133,234,1
30134,272,0
30135,122,1
30136,696,0
30137,343,0
30138,1174,0
30139,358,1
30140,739,1
30141,184,1
30142,1166,-1
30143,813,1
30144,587,1
30145,669,0
30146,1893,1
30147,559,3
30148,315,1
30149,1748,0
30150,435,1
30151,793,5
30152,855,0
30153,1836,2
30154,326,0
30155,405,3
30156,189,1
30157,1025,2
30158,263,1
30159,247,1
30160,215,0
30161,233,6
30162,413,1
30163,1540,0
30164,383,0
30165,546,2
30166,614,78
30167,287,0
30168,276,5
30169,202,2
30170,448,3
30171,690,0
30172,588,0
30173,257,-3
30174,185,0
30175,586,3
30176,1658,6
30177,215,0
30178,221,1
30179,189,1
30180,759,6
30181,911,0
30182,242,1
30183,2202,0
30184,542,0
30185,1652,1
30186,936,4
30187,631,6
30188,1239,2
30189,481,0
30190,1511,0
30191,669,1
30192,1904,20
30193,388,0
30194,305,0
30195,413,0
30196,495,1
30197,480,1
30198,1116,0
30199,77,1
30200,2721,3
30201,258,2
30202,255,3
30203,424,4
30204,289,0
30205,182,0
30206,1046,1
30207,452,0
30208,147,0
30209,434,0
30210,365,4
30211,253,0
30212,253,1
30213,952,4
30214,4361,1
30215,699,1
30216,332,0
30217,295,0
30218,596,0
30219,249,1
30220,3837,0
30221,819,0
30222,220,0
30223,337,2
30224,615,3
30225,616,3
30226,220,1
30227,345,-1
30228,1583,-1
30229,91,0
30230,509,0
30231,931,0
30232,527,3
30233,776,0
30234,348,0
30235,496,0
30236,324,0
30237,295,2
30238,583,0
30239,331,1
30240,732,0
30241,2182,1
30242,1021,0
30243,1463,4
30244,677,3
30245,511,3
30246,1653,42
30247,360,0
30248,118,0
30249,138,0
30250,301,0
30251,242,0
30252,444,1
30253,201,0
30254,381,1
30255,681,6
30256,1273,0
30257,427,252
30258,56,1
30259,789,13
30260,938,1
30261,496,-1
30262,2536,1
30263,392,0
30264,600,0
30265,1125,2
30266,600,2
30267,947,1
30268,4166,1
30269,792,1
30270,1874,2
30271,401,0
30272,1376,0
30273,474,0
30274,266,1
30275,584,0
30276,865,1
30277,77,3
30278,330,1
30279,2666,63
30280,421,6
30281,540,1
30282,448,1
30283,151,0
30284,958,2
30285,359,0
30286,683,8
30287,142,2
30288,274,3
30289,172,0
30290,1220,-1
30291,233,2
30292,853,0
30293,767,1
30294,228,3
30295,650,4
30296,182,9
30297,1291,0
30298,380,0
30299,1019,0
30300,772,0
30301,387,2
30302,1240,0
30303,216,0
30304,1531,1
30305,2115,1
30306,12747,2
30307,245,0
30308,1706,1
30309,805,1
30310,1306,1
30311,329,2
30312,1538,3
30313,2086,1
30314,884,6
30315,877,5
30316,1731,2
30317,329,0
30318,217,0
30319,606,0
30320,263,1
30321,1048,0
30322,208,1
30323,687,0
30324,400,-1
30325,252,1
30326,410,-1
30327,315,0
30328,1639,1
30329,446,0
30330,313,3
30331,252,4
30332,255,5
30333,258,-2
30334,290,1
30335,1692,0
30336,522,2
30337,239,2
30338,392,0
30339,500,1
30340,1021,1
30341,611,1
30342,1246,0
30343,91,0
30344,479,2
30345,323,1
30346,226,5
30347,152,0
30348,968,0
30349,345,3
30350,218,1
30351,111,2
30352,127,0
30353,894,1
30354,299,0
30355,1817,1
30356,2031,2
30357,1279,7
30358,1006,0
30359,793,1
30360,722,0
30361,417,1
30362,564,0
30363,225,5
30364,1219,0
30365,274,0
30366,269,2
30367,562,1
30368,1082,2
30369,359,0
30370,255,2
30371,736,2
30372,232,2
30373,237,0
30374,1659,27
30375,346,1
30376,780,1
30377,830,0
30378,91,2
30379,1191,19
30380,530,12
30381,200,0
30382,896,1
30383,1795,0
30384,231,5
30385,1253,1
30386,859,2
30387,324,0
30388,71,0
30389,480,11
30390,776,0
30391,291,35
30392,448,0
30393,490,1
30394,1164,1
30395,1536,10
30396,367,0
30397,229,0
30398,181,4
30399,585,1
30400,558,2
30401,1398,0
30402,1931,5
30403,170,2
30404,177,1
30405,1593,10
30406,607,0
30407,250,2
30408,1473,1
30409,300,0
30410,113,43
30411,620,7
30412,410,0
30413,618,1
30414,677,2
30415,468,1
30416,397,0
30417,1080,3
30418,431,3
30419,340,2
30420,304,0
30421,386,0
30422,310,1
30423,1042,1
30424,172,0
30425,691,6
30426,372,2
30427,3256,5
30428,305,0
30429,5683,0
30430,339,0
30431,495,4
30432,480,0
30433,287,3
30434,384,0
30435,524,0
30436,1646,1
30437,1558,1
30438,224,0
30439,870,0
30440,1807,2
30441,814,9
30442,1113,0
30443,427,0
30444,640,1
30445,776,8
30446,233,3
30447,263,0
30448,331,0
30449,192,4
30450,2070,0
30451,158,0
30452,1061,1
30453,86,1
30454,713,0
30455,237,4
30456,589,0
30457,406,5
30458,1032,0
30459,595,2
30460,596,1
30461,370,15
30462,1669,1
30463,387,0
30464,264,1
30465,573,0
30466,829,0
30467,1152,0
30468,582,0
30469,1490,0
30470,1654,9
30471,305,0
30472,487,0
30473,1363,1
30474,433,5
30475,1672,0
30476,446,-1
30477,411,0
30478,261,4
30479,216,0
30480,791,3
30481,302,4
30482,1235,1
30483,138,0
30484,174,38
30485,508,0
30486,150,0
30487,1217,1
30488,317,2
30489,182,0
30490,434,2
30491,1028,1
30492,787,-2
30493,807,3
30494,1456,0
30495,944,0
30496,234,1
30497,667,0
30498,578,0
30499,693,1
30500,87,2
30501,457,1
30502,530,1
30503,598,0
30504,202,3
30505,595,0
30506,368,0
30507,239,2
30508,378,0
30509,879,0
30510,366,0
30511,434,2
30512,641,1
30513,925,0
30514,320,2
30515,813,1
30516,220,2
30517,94,0
30518,582,2
30519,685,1
30520,279,4
30521,342,0
30522,773,1
30523,913,1
30524,515,1
30525,467,1
30526,2793,3
30527,234,1
30528,1303,7
30529,870,1
30530,511,0
30531,564,1
30532,490,2
30533,426,2
30534,3440,2
30535,363,2
30536,317,0
30537,178,3
30538,844,0
30539,1635,-1
30540,597,0
30541,381,0
30542,746,0
30543,588,0
30544,2711,2
30545,197,4
30546,490,1
30547,1080,-1
30548,1763,0
30549,1350,0
30550,331,0
30551,237,1
30552,387,1
30553,424,1
30554,760,2
30555,992,0
30556,726,1
30557,468,0
30558,358,0
30559,972,2
30560,1519,2
30561,315,2
30562,519,0
30563,474,0
30564,845,4
30565,161,0
30566,307,4
30567,431,1
30568,908,0
30569,182,0
30570,1318,3
30571,928,10
30572,439,4
30573,1278,7
30574,378,0
30575,1267,2
30576,532,0
30577,379,1
30578,1148,1
30579,810,3
30580,82,8
30581,166,0
30582,2438,2
30583,501,1
30584,622,2
30585,1096,0
30586,729,0
30587,458,0
30588,743,0
30589,620,2
30590,735,1
30591,1705,-3
30592,684,4
30593,1809,0
30594,357,2
30595,970,1
30596,673,4
30597,625,1
30598,1431,3
30599,227,0
30600,2008,0
30601,205,39
30602,1659,1
30603,1064,1
30604,675,6
30605,296,4
30606,547,1
30607,1084,2
30608,941,2
30609,681,1
30610,381,0
30611,405,0
30612,338,0
30613,4206,0
30614,295,1
30615,2435,3
30616,224,1
30617,272,0
30618,1391,2
30619,117,2
30620,1111,1
30621,1385,0
30622,311,4
30623,190,5
30624,488,0
30625,423,0
30626,305,0
30627,215,1
30628,840,0
30629,517,1
30630,852,0
30631,246,0
30632,1942,1
30633,781,1
30634,507,4
30635,1961,0
30636,581,2
30637,170,4
30638,1332,1
30639,896,0
30640,637,1
30641,81,1
30642,114,0
30643,1357,1
30644,399,0
30645,609,0
30646,882,0
30647,123,0
30648,103,0
30649,658,2
30650,326,4
30651,1041,1
30652,645,0
30653,667,1
30654,188,3
30655,257,1
30656,1383,0
30657,705,3
30658,714,1
30659,1144,0
30660,434,0
30661,836,1
30662,608,1
30663,1777,1
30664,300,3
30665,1986,1
30666,186,3
30667,749,1
30668,1123,40
30669,286,1
30670,1007,0
30671,518,4
30672,3180,1
30673,2902,0
30674,1024,3
30675,460,0
30676,770,0
30677,609,0
30678,418,0
30679,314,1
30680,995,3
30681,718,1
30682,571,1
30683,944,9
30684,1592,0
30685,282,0
30686,2154,65
30687,611,0
30688,705,0
30689,1175,2
30690,262,2
30691,300,1
30692,379,0
30693,438,1
30694,560,4
30695,363,1
30696,151,1
30697,267,3
30698,2088,4
30699,186,0
30700,671,2
30701,2364,0
30702,6209,3
30703,190,1
30704,187,0
30705,1545,2
30706,477,-1
30707,832,0
30708,374,0
30709,526,0
30710,1514,0
30711,906,4
30712,483,2
30713,137,0
30714,570,1
30715,610,2
30716,841,2
30717,523,12
30718,485,0
30719,871,0
30720,697,2
30721,300,0
30722,300,1
30723,868,2
30724,766,1
30725,165,2
30726,836,0
30727,1319,0
30728,952,2
30729,448,1
30730,1648,2
30731,270,0
30732,145,0
30733,744,1
30734,110,3
30735,325,0
30736,555,3
30737,1588,1
30738,245,16
30739,554,0
30740,857,0
30741,266,2
30742,522,0
30743,295,2
30744,803,2
30745,1588,5
30746,1337,1
30747,335,0
30748,878,1
30749,753,2
30750,965,0
30751,193,5
30752,1186,0
30753,92,1
30754,923,11
30755,322,2
30756,2292,2
30757,1511,0
30758,1255,1
30759,140,1
30760,289,0
30761,553,2
30762,988,3
30763,306,2
30764,751,0
30765,202,0
30766,620,1
30767,866,1
30768,411,1
30769,652,12
30770,119,23
30771,1215,2
30772,775,1
30773,293,2
30774,433,5
30775,219,0
30776,454,2
30777,255,0
30778,315,1
30779,1013,1
30780,870,2
30781,590,3
30782,879,0
30783,317,0
30784,1066,0
30785,447,0
30786,181,0
30787,548,0
30788,2374,0
30789,443,1
30790,511,-1
30791,314,1
30792,4602,-1
30793,527,0
30794,863,1
30795,163,3
30796,518,2
30797,1728,1
30798,219,-1
30799,852,1
30800,269,0
30801,1460,1
30802,633,2
30803,121,1
30804,729,2
30805,578,1
30806,421,1
30807,303,1
30808,1336,1
30809,371,0
30810,256,0
30811,345,1
30812,150,-1
30813,180,0
30814,1187,1
30815,430,1
30816,168,0
30817,2673,5
30818,214,0
30819,2808,1
30820,250,0
30821,618,0
30822,282,1
30823,98,0
30824,490,2
30825,215,0
30826,282,0
30827,338,0
30828,1002,6
30829,228,0
30830,872,0
30831,997,2
30832,2593,0
30833,1137,2
30834,89,0
30835,243,0
30836,373,0
30837,621,2
30838,1044,2
30839,671,0
30840,905,2
30841,576,1
30842,709,0
30843,583,0
30844,1296,0
30845,562,4
30846,131,0
30847,262,0
30848,1715,2
30849,895,5
30850,2222,43
30851,460,3
30852,65,0
30853,325,0
30854,512,0
30855,515,0
30856,224,0
30857,568,0
30858,68,1
30859,422,3
30860,327,1
30861,202,0
30862,1289,1
30863,1025,11
30864,217,5
30865,233,2
30866,1488,4
30867,19363,3
30868,188,0
30869,1472,0
30870,790,1
30871,2812,4
30872,758,3
30873,1650,1
30874,387,2
30875,1005,0
30876,333,0
30877,1865,2
30878,196,0
30879,842,3
30880,319,0
30881,488,2
30882,195,0
30883,113,1
30884,452,1
30885,1463,0
30886,1737,0
30887,692,1
30888,639,3
30889,308,0
30890,367,0
30891,244,5
30892,379,1
30893,414,3
30894,482,5
30895,2025,2
30896,96,1
30897,349,1
30898,292,2
30899,241,2
30900,272,3
30901,304,1
30902,182,0
30903,2046,9
30904,553,0
30905,62,0
30906,262,0
30907,342,0
30908,222,0
30909,634,1
30910,158,0
30911,464,1
30912,377,2
30913,1122,1
30914,159,0
30915,328,1
30916,2718,1
30917,1427,1
30918,720,2
30919,2303,2
30920,77,0
30921,350,0
30922,424,4
30923,3271,0
30924,239,3
30925,585,0
30926,1201,3
30927,1545,0
30928,216,0
30929,727,14
30930,656,0
30931,342,0
30932,375,4
30933,814,0
30934,230,0
30935,1104,0
30936,303,0
30937,212,0
30938,183,14
30939,1366,0
30940,98,4
30941,942,0
30942,46,0
30943,792,0
30944,374,0
30945,452,0
30946,360,0
30947,307,3
30948,534,2
30949,441,2
30950,462,2
30951,434,1
30952,198,5
30953,457,2
30954,448,17
30955,364,4
30956,1347,0
30957,144,5
30958,471,4
30959,1035,-3
30960,187,1
30961,307,1
30962,695,1
30963,212,1
30964,156,2
30965,114,0
30966,528,2
30967,242,0
30968,750,0
30969,50,0
30970,428,0
30971,371,2
30972,351,0
30973,588,1
30974,867,1
30975,1132,1
30976,786,11
30977,1053,6
30978,179,0
30979,324,1
30980,760,1
30981,1246,0
30982,528,1
30983,182,0
30984,399,1
30985,531,1
30986,367,0
30987,1066,9
30988,74,-1
30989,1072,2
30990,1215,4
30991,496,0
30992,410,0
30993,566,2
30994,209,1
30995,8885,1
30996,680,1
30997,324,1
30998,504,0
30999,1242,1
31000,716,0
31001,285,2
31002,140,0
31003,643,2
31004,561,0
31005,689,1
31006,539,0
31007,523,-2
31008,682,0
31009,787,1
31010,1884,0
31011,368,0
31012,932,0
31013,754,0
31014,985,1
31015,474,3
31016,139,8
31017,621,0
31018,4919,2
31019,951,4
31020,386,1
31021,138,2
31022,316,0
31023,2298,2
31024,1830,0
31025,228,9
31026,888,0
31027,948,1
31028,303,0
31029,289,6
31030,292,0
31031,179,1
31032,334,2
31033,83,0
31034,258,0
31035,727,2
31036,393,0
31037,896,1
31038,3711,9
31039,221,0
31040,313,0
31041,751,1
31042,4569,24
31043,1022,2
31044,170,0
31045,238,1
31046,1386,1
31047,480,0
31048,766,1
31049,1279,0
31050,962,4
31051,1108,0
31052,419,4
31053,472,3
31054,387,0
31055,1097,1
31056,174,1
31057,278,0
31058,95,0
31059,295,2
31060,385,0
31061,1825,1
31062,357,3
31063,611,0
31064,219,63
31065,316,1
31066,232,2
31067,471,1
31068,643,1
31069,460,0
31070,370,14
31071,1111,0
31072,1106,0
31073,120,0
31074,566,0
31075,347,0
31076,678,3
31077,452,0
31078,846,1
31079,648,2
31080,142,0
31081,255,3
31082,125,1
31083,2729,2
31084,352,3
31085,223,0
31086,211,1
31087,577,17
31088,184,0
31089,270,1
31090,999,0
31091,224,1
31092,732,2
31093,209,0
31094,747,0
31095,438,1
31096,1888,2
31097,2925,1
31098,530,3
31099,781,0
31100,309,3
31101,536,5
31102,590,0
31103,134,0
31104,346,1
31105,250,4
31106,114,1
31107,429,2
31108,235,0
31109,687,1
31110,859,5
31111,162,0
31112,422,0
31113,394,0
31114,279,1
31115,946,2
31116,407,1
31117,376,12
31118,184,0
31119,971,2
31120,387,1
31121,99,2
31122,1200,2
31123,308,3
31124,597,0
31125,1010,0
31126,638,4
31127,944,0
31128,381,4
31129,409,0
31130,108,1
31131,1390,1
31132,479,1
31133,717,9
31134,140,0
31135,164,2
31136,461,3
31137,396,19
31138,382,0
31139,1027,4
31140,1164,0
31141,340,1
31142,522,4
31143,199,-1
31144,175,92
31145,447,0
31146,448,0
31147,654,3
31148,326,0
31149,1238,2
31150,922,6
31151,141,3
31152,3510,0
31153,101,1
31154,530,1
31155,1034,0
31156,1874,11
31157,1083,1
31158,1724,5
31159,542,0
31160,385,0
31161,983,5
31162,559,0
31163,306,0
31164,455,0
31165,501,0
31166,1085,4
31167,343,0
31168,225,149
31169,712,2
31170,199,0
31171,877,0
31172,876,1
31173,303,0
31174,210,0
31175,270,1
31176,292,1
31177,98,0
31178,419,2
31179,2341,1
31180,614,13
31181,1542,11
31182,929,6
31183,622,1
31184,315,0
31185,215,1
31186,1664,0
31187,457,0
31188,718,1
31189,650,0
31190,286,1
31191,537,1
31192,4144,0
31193,258,2
31194,144,0
31195,847,55
31196,177,1
31197,520,3
31198,599,4
31199,454,6
31200,461,16
31201,1892,1
31202,324,0
31203,98,0
31204,489,17
31205,205,2
31206,519,0
31207,421,3
31208,7363,0
31209,284,3
31210,245,0
31211,1414,2
31212,524,0
31213,82,2
31214,1871,17
31215,700,0
31216,158,1
31217,788,0
31218,807,1
31219,616,1
31220,624,5
31221,195,1
31222,140,0
31223,78,0
31224,293,2
31225,702,2
31226,517,2
31227,107,3
31228,446,0
31229,3196,3
31230,117,1
31231,737,4
31232,4295,36
31233,560,2
31234,505,4
31235,379,0
31236,299,0
31237,323,-1
31238,135,0
31239,275,0
31240,912,2
31241,493,0
31242,148,0
31243,450,0
31244,404,3
31245,1130,0
31246,111,1
31247,435,0
31248,1127,0
31249,176,-3
31250,299,1
31251,1567,0
31252,274,-1
31253,479,0
31254,1702,1
31255,468,0
31256,510,1
31257,307,1
31258,282,4
31259,406,2
31260,479,1
31261,976,3
31262,477,3
31263,1053,0
31264,955,2
31265,602,2
31266,549,0
31267,577,1
31268,432,1
31269,656,0
31270,3193,0
31271,246,1
31272,573,0
31273,201,2
31274,269,2
31275,611,0
31276,257,1
31277,908,3
31278,598,3
31279,757,0
31280,494,4
31281,341,0
31282,617,9
31283,581,0
31284,961,1
31285,3182,0
31286,721,3
31287,1291,27
31288,3740,1
31289,428,0
31290,628,1
31291,393,12
31292,94,1
31293,312,0
31294,1608,31
31295,1645,1
31296,527,3
31297,192,1
31298,496,0
31299,409,4
31300,202,9
31301,431,2
